low-bm,low-rf,hi-bm,hi-rf,run,type,low-fidelity,high-fidelity
0.2,0.6,0.32,0.74,14,high-fidelity,0,82
0.2,0.6,0.32,0.74,15,high-fidelity,0,82
0.2,0.6,0.32,0.74,16,high-fidelity,0,81
0.2,0.6,0.32,0.74,17,high-fidelity,0,74
0.2,0.6,0.32,0.74,18,high-fidelity,0,85
0.2,0.6,0.32,0.74,19,high-fidelity,0,78
0.2,0.6,0.32,0.74,0,together,93,0
0.2,0.6,0.32,0.74,1,together,92,0
0.2,0.6,0.32,0.74,2,together,67,0
0.2,0.6,0.32,0.74,3,together,89,0
0.2,0.6,0.32,0.74,4,together,99,0
0.2,0.6,0.32,0.74,5,together,104,0
0.2,0.6,0.32,0.74,6,together,99,0
0.2,0.6,0.32,0.74,7,together,94,0
0.2,0.6,0.32,0.74,8,together,115,0
0.2,0.6,0.32,0.74,9,together,67,0
0.2,0.6,0.32,0.74,10,together,113,0
0.2,0.6,0.32,0.74,11,together,118,0
0.2,0.6,0.32,0.74,12,together,100,0
0.2,0.6,0.32,0.74,13,together,94,0
0.2,0.6,0.32,0.74,14,together,105,0
0.2,0.6,0.32,0.74,15,together,108,0
0.2,0.6,0.32,0.74,16,together,108,0
0.2,0.6,0.32,0.74,17,together,87,0
0.2,0.6,0.32,0.74,18,together,97,0
0.2,0.6,0.32,0.74,19,together,96,0
0.2,0.6,0.27,0.6599999999999999,0,low-fidelity,80,0
0.2,0.6,0.27,0.6599999999999999,1,low-fidelity,108,0
0.2,0.6,0.27,0.6599999999999999,2,low-fidelity,87,0
0.2,0.6,0.27,0.6599999999999999,3,low-fidelity,96,0
0.2,0.6,0.27,0.6599999999999999,4,low-fidelity,92,0
0.2,0.6,0.27,0.6599999999999999,5,low-fidelity,108,0
0.2,0.6,0.27,0.6599999999999999,6,low-fidelity,93,0
0.2,0.6,0.27,0.6599999999999999,7,low-fidelity,63,0
0.2,0.6,0.27,0.6599999999999999,8,low-fidelity,121,0
0.2,0.6,0.27,0.6599999999999999,9,low-fidelity,104,0
0.2,0.6,0.27,0.6599999999999999,10,low-fidelity,90,0
0.2,0.6,0.27,0.6599999999999999,11,low-fidelity,88,0
0.2,0.6,0.27,0.6599999999999999,12,low-fidelity,95,0
0.2,0.6,0.27,0.6599999999999999,13,low-fidelity,99,0
0.2,0.6,0.27,0.6599999999999999,14,low-fidelity,105,0
0.2,0.6,0.27,0.6599999999999999,15,low-fidelity,82,0
0.2,0.6,0.27,0.6599999999999999,16,low-fidelity,102,0
0.2,0.6,0.27,0.6599999999999999,17,low-fidelity,98,0
0.2,0.6,0.27,0.6599999999999999,18,low-fidelity,91,0
0.2,0.6,0.27,0.6599999999999999,19,low-fidelity,86,0
0.2,0.6,0.27,0.6599999999999999,0,high-fidelity,0,90
0.2,0.6,0.27,0.6599999999999999,1,high-fidelity,0,86
0.2,0.6,0.27,0.6599999999999999,2,high-fidelity,0,92
0.2,0.6,0.27,0.6599999999999999,3,high-fidelity,0,90
0.2,0.6,0.27,0.6599999999999999,4,high-fidelity,0,88
0.2,0.6,0.27,0.6599999999999999,5,high-fidelity,0,66
0.2,0.6,0.27,0.6599999999999999,6,high-fidelity,0,91
0.2,0.6,0.27,0.6599999999999999,7,high-fidelity,0,68
0.2,0.6,0.27,0.6599999999999999,8,high-fidelity,0,80
0.2,0.6,0.27,0.6599999999999999,9,high-fidelity,0,86
0.2,0.6,0.27,0.6599999999999999,10,high-fidelity,0,91
0.2,0.6,0.27,0.6599999999999999,11,high-fidelity,0,93
0.2,0.6,0.27,0.6599999999999999,12,high-fidelity,0,93
0.2,0.6,0.27,0.6599999999999999,13,high-fidelity,0,90
0.2,0.6,0.27,0.6599999999999999,14,high-fidelity,0,81
0.2,0.6,0.27,0.6599999999999999,15,high-fidelity,0,84
0.2,0.6,0.27,0.6599999999999999,16,high-fidelity,0,91
0.2,0.6,0.27,0.6599999999999999,17,high-fidelity,0,95
0.2,0.6,0.27,0.6599999999999999,18,high-fidelity,0,84
0.2,0.6,0.27,0.6599999999999999,19,high-fidelity,0,80
0.2,0.6,0.27,0.6599999999999999,0,together,90,0
0.2,0.6,0.27,0.6599999999999999,1,together,90,0
0.2,0.6,0.27,0.6599999999999999,2,together,89,0
0.2,0.6,0.27,0.6599999999999999,3,together,89,0
0.2,0.6,0.27,0.6599999999999999,4,together,84,0
0.2,0.6,0.27,0.6599999999999999,5,together,109,0
0.2,0.6,0.27,0.6599999999999999,6,together,103,0
0.2,0.6,0.27,0.6599999999999999,7,together,117,0
0.2,0.6,0.27,0.6599999999999999,8,together,81,0
0.2,0.6,0.27,0.6599999999999999,9,together,81,0
0.2,0.6,0.27,0.6599999999999999,10,together,91,0
0.2,0.6,0.27,0.6599999999999999,11,together,97,0
0.2,0.6,0.27,0.6599999999999999,12,together,79,0
0.2,0.6,0.27,0.6599999999999999,13,together,107,0
0.2,0.6,0.27,0.6599999999999999,14,together,79,0
0.2,0.6,0.27,0.6599999999999999,15,together,107,0
0.2,0.6,0.27,0.6599999999999999,16,together,106,0
0.2,0.6,0.27,0.6599999999999999,17,together,101,0
0.2,0.6,0.27,0.6599999999999999,18,together,96,0
0.2,0.6,0.27,0.6599999999999999,19,together,102,0
0.2,0.6,0.33,0.6699999999999999,0,low-fidelity,92,0
0.2,0.6,0.33,0.6699999999999999,1,low-fidelity,89,0
0.2,0.6,0.33,0.6699999999999999,2,low-fidelity,112,0
0.2,0.6,0.33,0.6699999999999999,3,low-fidelity,85,0
0.2,0.6,0.33,0.6699999999999999,4,low-fidelity,109,0
0.2,0.6,0.33,0.6699999999999999,5,low-fidelity,99,0
0.2,0.6,0.33,0.6699999999999999,6,low-fidelity,93,0
0.2,0.6,0.33,0.6699999999999999,7,low-fidelity,84,0
0.2,0.6,0.33,0.6699999999999999,8,low-fidelity,103,0
0.2,0.6,0.33,0.6699999999999999,9,low-fidelity,90,0
0.2,0.6,0.33,0.6699999999999999,10,low-fidelity,92,0
0.2,0.6,0.33,0.6699999999999999,11,low-fidelity,78,0
0.2,0.6,0.33,0.6699999999999999,12,low-fidelity,101,0
0.2,0.6,0.33,0.6699999999999999,13,low-fidelity,96,0
0.2,0.6,0.33,0.6699999999999999,14,low-fidelity,94,0
0.2,0.6,0.33,0.6699999999999999,15,low-fidelity,90,0
0.2,0.6,0.33,0.6699999999999999,16,low-fidelity,92,0
0.2,0.6,0.33,0.6699999999999999,17,low-fidelity,80,0
0.2,0.6,0.33,0.6699999999999999,18,low-fidelity,101,0
0.2,0.6,0.33,0.6699999999999999,19,low-fidelity,98,0
0.2,0.6,0.33,0.6699999999999999,0,high-fidelity,0,79
0.2,0.6,0.33,0.6699999999999999,1,high-fidelity,0,77
0.2,0.6,0.33,0.6699999999999999,2,high-fidelity,0,69
0.2,0.6,0.33,0.6699999999999999,3,high-fidelity,0,80
0.2,0.6,0.33,0.6699999999999999,4,high-fidelity,0,77
0.2,0.6,0.33,0.6699999999999999,5,high-fidelity,0,81
0.2,0.6,0.33,0.6699999999999999,6,high-fidelity,0,78
0.2,0.6,0.33,0.6699999999999999,7,high-fidelity,0,74
0.2,0.6,0.33,0.6699999999999999,8,high-fidelity,0,74
0.2,0.6,0.33,0.6699999999999999,9,high-fidelity,0,76
0.2,0.6,0.33,0.6699999999999999,10,high-fidelity,0,80
0.2,0.6,0.33,0.6699999999999999,11,high-fidelity,0,78
0.2,0.6,0.33,0.6699999999999999,12,high-fidelity,0,66
0.2,0.6,0.33,0.6699999999999999,13,high-fidelity,0,69
0.2,0.6,0.33,0.6699999999999999,14,high-fidelity,0,63
0.2,0.6,0.33,0.6699999999999999,15,high-fidelity,0,71
0.2,0.6,0.33,0.6699999999999999,16,high-fidelity,0,77
0.2,0.6,0.33,0.6699999999999999,17,high-fidelity,0,72
0.2,0.6,0.33,0.6699999999999999,18,high-fidelity,0,69
0.2,0.6,0.33,0.6699999999999999,19,high-fidelity,0,74
0.2,0.6,0.33,0.6699999999999999,0,together,99,0
0.2,0.6,0.33,0.6699999999999999,1,together,100,0
0.2,0.6,0.33,0.6699999999999999,2,together,86,0
0.2,0.6,0.33,0.6699999999999999,3,together,100,0
0.2,0.6,0.33,0.6699999999999999,4,together,94,0
0.2,0.6,0.33,0.6699999999999999,5,together,98,0
0.2,0.6,0.33,0.6699999999999999,6,together,74,0
0.2,0.6,0.33,0.6699999999999999,7,together,97,0
0.2,0.6,0.33,0.6699999999999999,8,together,82,0
0.2,0.6,0.33,0.6699999999999999,9,together,100,0
0.2,0.6,0.33,0.6699999999999999,10,together,107,0
0.2,0.6,0.33,0.6699999999999999,11,together,105,0
0.2,0.6,0.33,0.6699999999999999,12,together,97,0
0.2,0.6,0.33,0.6699999999999999,13,together,103,0
0.2,0.6,0.33,0.6699999999999999,14,together,93,0
0.2,0.6,0.33,0.6699999999999999,15,together,105,0
0.2,0.6,0.33,0.6699999999999999,16,together,94,0
0.2,0.6,0.33,0.6699999999999999,17,together,96,0
0.2,0.6,0.33,0.6699999999999999,18,together,109,0
0.2,0.6,0.33,0.6699999999999999,19,together,85,0
0.2,0.6,0.34,0.76,0,low-fidelity,114,0
0.2,0.6,0.34,0.76,1,low-fidelity,103,0
0.2,0.6,0.34,0.76,2,low-fidelity,81,0
0.2,0.6,0.34,0.76,3,low-fidelity,74,0
0.2,0.6,0.34,0.76,4,low-fidelity,97,0
0.2,0.6,0.34,0.76,5,low-fidelity,85,0
0.2,0.6,0.34,0.76,6,low-fidelity,89,0
0.2,0.6,0.34,0.76,7,low-fidelity,106,0
0.2,0.6,0.34,0.76,8,low-fidelity,113,0
0.2,0.6,0.34,0.76,9,low-fidelity,92,0
0.2,0.6,0.34,0.76,10,low-fidelity,105,0
0.2,0.6,0.34,0.76,11,low-fidelity,107,0
0.2,0.6,0.34,0.76,12,low-fidelity,108,0
0.2,0.6,0.34,0.76,13,low-fidelity,108,0
0.2,0.6,0.34,0.76,14,low-fidelity,107,0
0.2,0.6,0.34,0.76,15,low-fidelity,79,0
0.2,0.6,0.34,0.76,16,low-fidelity,86,0
0.2,0.6,0.34,0.76,17,low-fidelity,95,0
0.2,0.6,0.34,0.76,18,low-fidelity,103,0
0.2,0.6,0.34,0.76,19,low-fidelity,111,0
0.2,0.6,0.34,0.76,0,high-fidelity,0,78
0.2,0.6,0.34,0.76,1,high-fidelity,0,77
0.2,0.6,0.34,0.76,2,high-fidelity,0,89
0.2,0.6,0.34,0.76,3,high-fidelity,0,75
0.2,0.6,0.34,0.76,4,high-fidelity,0,66
0.2,0.6,0.34,0.76,5,high-fidelity,0,81
0.2,0.6,0.34,0.76,6,high-fidelity,0,82
0.2,0.6,0.34,0.76,7,high-fidelity,0,84
0.2,0.6,0.34,0.76,8,high-fidelity,0,77
0.2,0.6,0.34,0.76,9,high-fidelity,0,77
0.2,0.6,0.34,0.76,10,high-fidelity,0,80
0.2,0.6,0.34,0.76,11,high-fidelity,0,77
0.2,0.6,0.34,0.76,12,high-fidelity,0,79
0.2,0.6,0.34,0.76,13,high-fidelity,0,80
0.2,0.6,0.34,0.76,14,high-fidelity,0,72
0.2,0.6,0.34,0.76,15,high-fidelity,0,82
0.2,0.6,0.34,0.76,16,high-fidelity,0,76
0.2,0.6,0.34,0.76,17,high-fidelity,0,70
0.2,0.6,0.34,0.76,18,high-fidelity,0,77
0.2,0.6,0.34,0.76,19,high-fidelity,0,79
0.2,0.6,0.34,0.76,0,together,110,0
0.2,0.6,0.34,0.76,1,together,88,0
0.2,0.6,0.34,0.76,2,together,103,0
0.2,0.6,0.34,0.76,3,together,85,0
0.2,0.6,0.34,0.76,4,together,91,0
0.2,0.6,0.34,0.76,5,together,85,0
0.2,0.6,0.34,0.76,6,together,88,0
0.2,0.6,0.34,0.76,7,together,92,0
0.2,0.6,0.34,0.76,8,together,101,0
0.2,0.6,0.34,0.76,9,together,81,0
0.2,0.6,0.34,0.76,10,together,105,0
0.2,0.6,0.34,0.76,11,together,70,0
0.2,0.6,0.34,0.76,12,together,96,0
0.2,0.6,0.34,0.76,13,together,108,0
0.2,0.6,0.34,0.76,14,together,73,0
0.2,0.6,0.34,0.76,15,together,95,0
0.2,0.6,0.34,0.76,16,together,96,0
0.2,0.6,0.34,0.76,17,together,99,0
0.2,0.6,0.34,0.76,18,together,96,0
0.2,0.6,0.34,0.76,19,together,99,0
0.2,0.6,0.21000000000000002,0.64,0,low-fidelity,96,0
0.2,0.6,0.21000000000000002,0.64,1,low-fidelity,107,0
0.2,0.6,0.21000000000000002,0.64,2,low-fidelity,89,0
0.2,0.6,0.21000000000000002,0.64,3,low-fidelity,85,0
0.2,0.6,0.21000000000000002,0.64,4,low-fidelity,108,0
0.2,0.6,0.21000000000000002,0.64,5,low-fidelity,89,0
0.2,0.6,0.21000000000000002,0.64,6,low-fidelity,105,0
0.2,0.6,0.21000000000000002,0.64,7,low-fidelity,103,0
0.2,0.6,0.21000000000000002,0.64,8,low-fidelity,93,0
0.2,0.6,0.21000000000000002,0.64,9,low-fidelity,91,0
0.2,0.6,0.21000000000000002,0.64,10,low-fidelity,101,0
0.2,0.6,0.21000000000000002,0.64,11,low-fidelity,104,0
0.2,0.6,0.21000000000000002,0.64,12,low-fidelity,101,0
0.2,0.6,0.21000000000000002,0.64,13,low-fidelity,100,0
0.2,0.6,0.21000000000000002,0.64,14,low-fidelity,93,0
0.2,0.6,0.21000000000000002,0.64,15,low-fidelity,103,0
0.2,0.6,0.21000000000000002,0.64,16,low-fidelity,87,0
0.2,0.6,0.21000000000000002,0.64,17,low-fidelity,94,0
0.2,0.6,0.21000000000000002,0.64,18,low-fidelity,105,0
0.2,0.6,0.21000000000000002,0.64,19,low-fidelity,94,0
0.2,0.6,0.21000000000000002,0.64,0,high-fidelity,0,93
0.2,0.6,0.21000000000000002,0.64,1,high-fidelity,0,100
0.2,0.6,0.21000000000000002,0.64,2,high-fidelity,0,114
0.2,0.6,0.21000000000000002,0.64,3,high-fidelity,0,116
0.2,0.6,0.21000000000000002,0.64,4,high-fidelity,0,107
0.2,0.6,0.21000000000000002,0.64,5,high-fidelity,0,101
0.2,0.6,0.21000000000000002,0.64,6,high-fidelity,0,92
0.2,0.6,0.21000000000000002,0.64,7,high-fidelity,0,110
0.2,0.6,0.21000000000000002,0.64,8,high-fidelity,0,85
0.2,0.6,0.21000000000000002,0.64,9,high-fidelity,0,104
0.2,0.6,0.21000000000000002,0.64,10,high-fidelity,0,113
0.2,0.6,0.21000000000000002,0.64,11,high-fidelity,0,105
0.2,0.6,0.21000000000000002,0.64,12,high-fidelity,0,105
0.2,0.6,0.21000000000000002,0.64,13,high-fidelity,0,118
0.2,0.6,0.21000000000000002,0.64,14,high-fidelity,0,102
0.2,0.6,0.21000000000000002,0.64,15,high-fidelity,0,102
0.2,0.6,0.21000000000000002,0.64,16,high-fidelity,0,115
0.2,0.6,0.21000000000000002,0.64,17,high-fidelity,0,105
0.2,0.6,0.21000000000000002,0.64,18,high-fidelity,0,98
0.2,0.6,0.21000000000000002,0.64,19,high-fidelity,0,106
0.2,0.6,0.21000000000000002,0.64,0,together,0,96
0.2,0.6,0.21000000000000002,0.64,1,together,0,95
0.2,0.6,0.21000000000000002,0.64,2,together,0,101
0.2,0.6,0.21000000000000002,0.64,3,together,0,111
0.2,0.6,0.21000000000000002,0.64,4,together,0,114
0.2,0.6,0.21000000000000002,0.64,5,together,0,102
0.2,0.6,0.21000000000000002,0.64,6,together,0,105
0.2,0.6,0.21000000000000002,0.64,7,together,0,85
0.2,0.6,0.21000000000000002,0.64,8,together,0,89
0.2,0.6,0.21000000000000002,0.64,9,together,0,100
0.2,0.6,0.21000000000000002,0.64,10,together,0,111
0.2,0.6,0.21000000000000002,0.64,11,together,0,103
0.2,0.6,0.21000000000000002,0.64,12,together,0,94
0.2,0.6,0.21000000000000002,0.64,13,together,0,92
0.2,0.6,0.21000000000000002,0.64,14,together,0,105
0.2,0.6,0.21000000000000002,0.64,15,together,0,119
0.2,0.6,0.21000000000000002,0.64,16,together,0,94
0.2,0.6,0.21000000000000002,0.64,17,together,0,118
0.2,0.6,0.21000000000000002,0.64,18,together,0,109
0.2,0.6,0.21000000000000002,0.64,19,together,0,93
0.2,0.6,0.35,0.65,0,low-fidelity,82,0
0.2,0.6,0.35,0.65,1,low-fidelity,91,0
0.2,0.6,0.35,0.65,2,low-fidelity,111,0
0.2,0.6,0.35,0.65,3,low-fidelity,83,0
0.2,0.6,0.35,0.65,4,low-fidelity,98,0
0.2,0.6,0.35,0.65,5,low-fidelity,83,0
0.2,0.6,0.35,0.65,6,low-fidelity,109,0
0.2,0.6,0.35,0.65,7,low-fidelity,93,0
0.2,0.6,0.35,0.65,8,low-fidelity,107,0
0.2,0.6,0.35,0.65,9,low-fidelity,92,0
0.2,0.6,0.35,0.65,10,low-fidelity,101,0
0.2,0.6,0.35,0.65,11,low-fidelity,76,0
0.2,0.6,0.35,0.65,12,low-fidelity,105,0
0.2,0.6,0.35,0.65,13,low-fidelity,88,0
0.2,0.6,0.35,0.65,14,low-fidelity,109,0
0.2,0.6,0.35,0.65,15,low-fidelity,98,0
0.2,0.6,0.35,0.65,16,low-fidelity,100,0
0.2,0.6,0.35,0.65,17,low-fidelity,89,0
0.2,0.6,0.35,0.65,18,low-fidelity,74,0
0.2,0.6,0.35,0.65,19,low-fidelity,102,0
0.2,0.6,0.35,0.65,0,high-fidelity,0,65
0.2,0.6,0.35,0.65,1,high-fidelity,0,61
0.2,0.6,0.35,0.65,2,high-fidelity,0,64
0.2,0.6,0.35,0.65,3,high-fidelity,0,66
0.2,0.6,0.35,0.65,4,high-fidelity,0,73
0.2,0.6,0.35,0.65,5,high-fidelity,0,79
0.2,0.6,0.35,0.65,6,high-fidelity,0,67
0.2,0.6,0.35,0.65,7,high-fidelity,0,74
0.2,0.6,0.35,0.65,8,high-fidelity,0,60
0.2,0.6,0.35,0.65,9,high-fidelity,0,77
0.2,0.6,0.35,0.65,10,high-fidelity,0,61
0.2,0.6,0.35,0.65,11,high-fidelity,0,66
0.2,0.6,0.35,0.65,12,high-fidelity,0,71
0.2,0.6,0.35,0.65,13,high-fidelity,0,64
0.2,0.6,0.35,0.65,14,high-fidelity,0,65
0.2,0.6,0.35,0.65,15,high-fidelity,0,76
0.2,0.6,0.35,0.65,16,high-fidelity,0,59
0.2,0.6,0.35,0.65,17,high-fidelity,0,58
0.2,0.6,0.35,0.65,18,high-fidelity,0,51
0.2,0.6,0.35,0.65,19,high-fidelity,0,57
0.2,0.6,0.35,0.65,0,together,95,0
0.2,0.6,0.35,0.65,1,together,77,0
0.2,0.6,0.35,0.65,2,together,100,0
0.2,0.6,0.35,0.65,3,together,104,0
0.2,0.6,0.35,0.65,4,together,98,0
0.2,0.6,0.35,0.65,5,together,114,0
0.2,0.6,0.35,0.65,6,together,95,0
0.2,0.6,0.35,0.65,7,together,97,0
0.2,0.6,0.35,0.65,8,together,93,0
0.2,0.6,0.35,0.65,9,together,100,0
0.2,0.6,0.35,0.65,10,together,100,0
0.2,0.6,0.35,0.65,11,together,98,0
0.2,0.6,0.35,0.65,12,together,117,0
0.2,0.6,0.35,0.65,13,together,104,0
0.2,0.6,0.35,0.65,14,together,106,0
0.2,0.6,0.35,0.65,15,together,95,0
0.2,0.6,0.35,0.65,16,together,83,0
0.2,0.6,0.35,0.65,17,together,90,0
0.2,0.6,0.35,0.65,18,together,90,0
0.2,0.6,0.35,0.65,19,together,92,0
0.2,0.6,0.22,0.65,0,low-fidelity,97,0
0.2,0.6,0.22,0.65,1,low-fidelity,83,0
0.2,0.6,0.22,0.65,2,low-fidelity,94,0
0.2,0.6,0.22,0.65,3,low-fidelity,103,0
0.2,0.6,0.22,0.65,4,low-fidelity,91,0
0.2,0.6,0.22,0.65,5,low-fidelity,92,0
0.2,0.6,0.22,0.65,6,low-fidelity,90,0
0.2,0.6,0.22,0.65,7,low-fidelity,94,0
0.2,0.6,0.22,0.65,8,low-fidelity,97,0
0.2,0.6,0.22,0.65,9,low-fidelity,94,0
0.2,0.6,0.22,0.65,10,low-fidelity,89,0
0.2,0.6,0.22,0.65,11,low-fidelity,80,0
0.2,0.6,0.22,0.65,12,low-fidelity,95,0
0.2,0.6,0.22,0.65,13,low-fidelity,97,0
0.2,0.6,0.22,0.65,14,low-fidelity,122,0
0.2,0.6,0.22,0.65,15,low-fidelity,93,0
0.2,0.6,0.22,0.65,16,low-fidelity,81,0
0.2,0.6,0.22,0.65,17,low-fidelity,86,0
0.2,0.6,0.22,0.65,18,low-fidelity,94,0
0.2,0.6,0.22,0.65,19,low-fidelity,105,0
0.2,0.6,0.22,0.65,0,high-fidelity,0,108
0.2,0.6,0.22,0.65,1,high-fidelity,0,107
0.2,0.6,0.22,0.65,2,high-fidelity,0,102
0.2,0.6,0.22,0.65,3,high-fidelity,0,108
0.2,0.6,0.22,0.65,4,high-fidelity,0,101
0.2,0.6,0.22,0.65,5,high-fidelity,0,99
0.2,0.6,0.22,0.65,6,high-fidelity,0,108
0.2,0.6,0.22,0.65,7,high-fidelity,0,100
0.2,0.6,0.22,0.65,8,high-fidelity,0,93
0.2,0.6,0.22,0.65,9,high-fidelity,0,108
0.2,0.6,0.22,0.65,10,high-fidelity,0,101
0.2,0.6,0.22,0.65,11,high-fidelity,0,117
0.2,0.6,0.22,0.65,12,high-fidelity,0,101
0.2,0.6,0.22,0.65,13,high-fidelity,0,104
0.2,0.6,0.22,0.65,14,high-fidelity,0,99
0.2,0.6,0.22,0.65,15,high-fidelity,0,102
0.2,0.6,0.22,0.65,16,high-fidelity,0,84
0.2,0.6,0.22,0.65,17,high-fidelity,0,96
0.2,0.6,0.22,0.65,18,high-fidelity,0,97
0.2,0.6,0.22,0.65,19,high-fidelity,0,108
0.2,0.6,0.22,0.65,0,together,0,93
0.2,0.6,0.22,0.65,1,together,0,104
0.2,0.6,0.22,0.65,2,together,0,98
0.2,0.6,0.22,0.65,3,together,9,96
0.2,0.6,0.22,0.65,4,together,0,103
0.2,0.6,0.22,0.65,5,together,0,90
0.2,0.6,0.22,0.65,6,together,0,112
0.2,0.6,0.22,0.65,7,together,0,92
0.2,0.6,0.22,0.65,8,together,0,114
0.2,0.6,0.22,0.65,9,together,0,100
0.2,0.6,0.22,0.65,10,together,0,99
0.2,0.6,0.22,0.65,11,together,0,101
0.2,0.6,0.22,0.65,12,together,0,103
0.2,0.6,0.22,0.65,13,together,0,103
0.2,0.6,0.22,0.65,14,together,0,100
0.2,0.6,0.22,0.65,15,together,0,95
0.2,0.6,0.22,0.65,16,together,0,105
0.2,0.6,0.22,0.65,17,together,0,96
0.2,0.6,0.22,0.65,18,together,0,91
0.2,0.6,0.22,0.65,19,together,0,87
0.2,0.6,0.36,0.64,0,low-fidelity,106,0
0.2,0.6,0.36,0.64,1,low-fidelity,94,0
0.2,0.6,0.36,0.64,2,low-fidelity,89,0
0.2,0.6,0.36,0.64,3,low-fidelity,96,0
0.2,0.6,0.36,0.64,4,low-fidelity,94,0
0.2,0.6,0.36,0.64,5,low-fidelity,96,0
0.2,0.6,0.36,0.64,6,low-fidelity,98,0
0.2,0.6,0.36,0.64,7,low-fidelity,100,0
0.2,0.6,0.36,0.64,8,low-fidelity,83,0
0.2,0.6,0.36,0.64,9,low-fidelity,77,0
0.2,0.6,0.36,0.64,10,low-fidelity,97,0
0.2,0.6,0.36,0.64,11,low-fidelity,102,0
0.2,0.6,0.36,0.64,12,low-fidelity,96,0
0.2,0.6,0.36,0.64,13,low-fidelity,120,0
0.2,0.6,0.36,0.64,14,low-fidelity,91,0
0.2,0.6,0.36,0.64,15,low-fidelity,80,0
0.2,0.6,0.36,0.64,16,low-fidelity,97,0
0.2,0.6,0.36,0.64,17,low-fidelity,111,0
0.2,0.6,0.36,0.64,18,low-fidelity,103,0
0.2,0.6,0.36,0.64,19,low-fidelity,96,0
0.2,0.6,0.36,0.64,0,high-fidelity,0,67
0.2,0.6,0.36,0.64,1,high-fidelity,0,64
0.2,0.6,0.36,0.64,2,high-fidelity,0,64
0.2,0.6,0.36,0.64,3,high-fidelity,0,57
0.2,0.6,0.36,0.64,4,high-fidelity,0,66
0.2,0.6,0.36,0.64,5,high-fidelity,0,61
0.2,0.6,0.36,0.64,6,high-fidelity,0,64
0.2,0.6,0.36,0.64,7,high-fidelity,0,67
0.2,0.6,0.36,0.64,8,high-fidelity,0,59
0.2,0.6,0.36,0.64,9,high-fidelity,0,55
0.2,0.6,0.36,0.64,10,high-fidelity,0,59
0.2,0.6,0.36,0.64,11,high-fidelity,0,68
0.2,0.6,0.36,0.64,12,high-fidelity,0,69
0.2,0.6,0.36,0.64,13,high-fidelity,0,59
0.2,0.6,0.36,0.64,14,high-fidelity,0,65
0.2,0.6,0.36,0.64,15,high-fidelity,0,65
0.2,0.6,0.36,0.64,16,high-fidelity,0,70
0.2,0.6,0.36,0.64,17,high-fidelity,0,70
0.2,0.6,0.36,0.64,18,high-fidelity,0,72
0.2,0.6,0.36,0.64,19,high-fidelity,0,64
0.2,0.6,0.36,0.64,0,together,72,0
0.2,0.6,0.36,0.64,1,together,97,0
0.2,0.6,0.36,0.64,2,together,108,0
0.2,0.6,0.36,0.64,3,together,109,0
0.2,0.6,0.36,0.64,4,together,70,0
0.2,0.6,0.36,0.64,5,together,78,0
0.2,0.6,0.36,0.64,6,together,110,0
0.2,0.6,0.36,0.64,7,together,92,0
0.2,0.6,0.36,0.64,8,together,101,0
0.2,0.6,0.36,0.64,9,together,95,0
0.2,0.6,0.36,0.64,10,together,97,0
0.2,0.6,0.36,0.64,11,together,92,0
0.2,0.6,0.36,0.64,12,together,94,0
0.2,0.6,0.36,0.64,13,together,103,0
0.2,0.6,0.36,0.64,14,together,61,0
0.2,0.6,0.36,0.64,15,together,105,0
0.2,0.6,0.36,0.64,16,together,96,0
0.2,0.6,0.36,0.64,17,together,89,0
0.2,0.6,0.36,0.64,18,together,84,0
0.2,0.6,0.36,0.64,19,together,69,0
0.2,0.6,0.23,0.76,0,low-fidelity,96,0
0.2,0.6,0.23,0.76,1,low-fidelity,105,0
0.2,0.6,0.23,0.76,2,low-fidelity,79,0
0.2,0.6,0.23,0.76,3,low-fidelity,97,0
0.2,0.6,0.23,0.76,4,low-fidelity,95,0
0.2,0.6,0.23,0.76,5,low-fidelity,96,0
0.2,0.6,0.23,0.76,6,low-fidelity,110,0
0.2,0.6,0.23,0.76,7,low-fidelity,99,0
0.2,0.6,0.23,0.76,8,low-fidelity,95,0
0.2,0.6,0.23,0.76,9,low-fidelity,98,0
0.2,0.6,0.23,0.76,10,low-fidelity,73,0
0.2,0.6,0.23,0.76,11,low-fidelity,108,0
0.2,0.6,0.23,0.76,12,low-fidelity,94,0
0.2,0.6,0.23,0.76,13,low-fidelity,102,0
0.2,0.6,0.23,0.76,14,low-fidelity,98,0
0.2,0.6,0.23,0.76,15,low-fidelity,104,0
0.2,0.6,0.23,0.76,16,low-fidelity,104,0
0.2,0.6,0.23,0.76,17,low-fidelity,96,0
0.2,0.6,0.23,0.76,18,low-fidelity,95,0
0.2,0.6,0.23,0.76,19,low-fidelity,96,0
0.2,0.6,0.23,0.76,0,high-fidelity,0,111
0.2,0.6,0.23,0.76,1,high-fidelity,0,122
0.2,0.6,0.23,0.76,2,high-fidelity,0,113
0.2,0.6,0.23,0.76,3,high-fidelity,0,112
0.2,0.6,0.23,0.76,4,high-fidelity,0,111
0.2,0.6,0.23,0.76,5,high-fidelity,0,103
0.2,0.6,0.23,0.76,6,high-fidelity,0,119
0.2,0.6,0.23,0.76,7,high-fidelity,0,108
0.2,0.6,0.23,0.76,8,high-fidelity,0,110
0.2,0.6,0.23,0.76,9,high-fidelity,0,120
0.2,0.6,0.23,0.76,10,high-fidelity,0,109
